dataset,model,fold_id,accuracy,balanced_accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,sensitivity_narcolepsy,specificity_comparison,roc_auc
report_only,linear_svm,44,0.6666666666666666,0.6071428571428572,0.5846153846153846,0.6871794871794872,0.5833333333333334,0.6071428571428572,0.5,0.7142857142857143,0.7142857142857143
report_only,linear_svm,45,0.5555555555555556,0.35714285714285715,0.35714285714285715,0.5555555555555556,0.35714285714285715,0.35714285714285715,0.0,0.7142857142857143,0.4285714285714286
report_only,linear_svm,46,0.7,0.625,0.6000000000000001,0.72,0.5952380952380952,0.625,0.5,0.75,0.6875
report_only,linear_svm,47,0.7,0.6904761904761905,0.6703296703296704,0.7098901098901099,0.6666666666666667,0.6904761904761905,0.6666666666666666,0.7142857142857143,0.7619047619047619
report_only,linear_svm,48,0.6666666666666666,0.6071428571428572,0.5846153846153846,0.6871794871794872,0.5833333333333334,0.6071428571428572,0.5,0.7142857142857143,0.7142857142857143
report_only,linear_svm,49,0.4444444444444444,0.2857142857142857,0.3076923076923077,0.4786324786324787,0.3333333333333333,0.2857142857142857,0.0,0.5714285714285714,0.35714285714285715
report_only,linear_svm,50,0.6666666666666666,0.6071428571428572,0.5846153846153846,0.6871794871794872,0.5833333333333334,0.6071428571428572,0.5,0.7142857142857143,0.7857142857142857
report_only,random_forest,1,0.8,0.6875,0.6875,0.8,0.6875,0.6875,0.5,0.875,0.6875
report_only,random_forest,2,0.7,0.5952380952380952,0.6000000000000001,0.68,0.625,0.5952380952380952,0.3333333333333333,0.8571428571428571,0.9047619047619049
report_only,random_forest,3,0.6666666666666666,0.6071428571428572,0.5846153846153846,0.6871794871794872,0.5833333333333334,0.6071428571428572,0.5,0.7142857142857143,0.7142857142857142
