dataset,feature,missing_percentage,is_all_missing,is_constant,min,max,median
h5_subject_features_labelled,eeg4_hjorth_complexity_median_mean,0.0,False,False,3.4409728082588886,7.853118409797764,5.002468204673924
h5_subject_features_labelled,eeg4_total_power_0p5_30_mean_mean,0.0,False,False,16242949.475407848,3778939065.8511224,105441702.05361098
h5_subject_features_labelled,eeg4_total_power_0p5_30_std_mean,0.0,False,False,123972075.64642422,20539671195.963757,1544907006.710008
h5_subject_features_labelled,eeg4_total_power_0p5_30_median_mean,0.0,False,False,108.15418425259594,45960390.01933167,926.455647013962
h5_subject_features_labelled,eeg4_delta_power_mean_mean,0.0,False,False,15359719.35938468,3502066951.809881,97421036.30698854
h5_subject_features_labelled,eeg4_delta_power_std_mean,0.0,False,False,120817002.87737428,19100693056.868004,1410538968.8222468
h5_subject_features_labelled,eeg4_delta_power_median_mean,0.0,False,False,79.76868356417114,45269640.57479671,804.2843960729206
h5_subject_features_labelled,eeg4_delta_relative_power_mean_mean,0.0,False,False,0.7413892583358835,0.9351801776333653,0.8406776221184017
h5_subject_features_labelled,eeg4_delta_relative_power_std_mean,0.0,False,False,0.0648733664178778,0.1784341263373773,0.1183626150797501
h5_subject_features_labelled,eeg4_delta_relative_power_median_mean,0.0,False,False,0.7339800646786981,0.9571327559680688,0.8727672569203768
h5_subject_features_labelled,eeg4_theta_power_mean_mean,0.0,False,False,491500.21961683145,201950391.3589284,4446142.12128589
h5_subject_features_labelled,eeg4_theta_power_std_mean,0.0,False,False,3300702.573707266,1153091234.8820326,67854895.66632305
h5_subject_features_labelled,eeg4_theta_power_median_mean,0.0,False,False,9.082511744891464,489296.77476934745,40.75596747993231
h5_subject_features_labelled,eeg4_theta_relative_power_mean_mean,0.0,False,False,0.0334549913063909,0.1255800931175692,0.0710153628671589
h5_subject_features_labelled,eeg4_theta_relative_power_std_mean,0.0,False,False,0.0322293612169806,0.0935829142537151,0.0485309489026094
h5_subject_features_labelled,eeg4_theta_relative_power_median_mean,0.0,False,False,0.0231808481825038,0.1280801456284181,0.061883067002516
h5_subject_features_labelled,eeg4_alpha_power_mean_mean,0.0,False,False,66839.96276521085,20686499.64013309,841495.4615235565
h5_subject_features_labelled,eeg4_alpha_power_std_mean,0.0,False,False,961418.077343302,136604135.29620898,16261421.662259344
h5_subject_features_labelled,eeg4_alpha_power_median_mean,0.0,False,False,3.2272417159562052,79982.84154078971,13.096899233673843
h5_subject_features_labelled,eeg4_alpha_relative_power_mean_mean,0.0,False,False,0.0095047722752375,0.0495585947631302,0.0289855976650805
h5_subject_features_labelled,eeg4_alpha_relative_power_std_mean,0.0,False,False,0.0127744938653996,0.0445963506279708,0.0279921429468261
h5_subject_features_labelled,eeg4_alpha_relative_power_median_mean,0.0,False,False,0.0046009226720859,0.0500275813401941,0.0200687163942057
h5_subject_features_labelled,eeg4_sigma_power_mean_mean,0.0,False,False,19388.71643675534,6135196.5565422755,278853.99453897914
h5_subject_features_labelled,eeg4_sigma_power_std_mean,0.0,False,False,294324.7199879099,41984801.11437077,5569155.423423306
h5_subject_features_labelled,eeg4_sigma_power_median_mean,0.0,False,False,1.6195899904346571,11158.056561888896,6.55366260757866
h5_subject_features_labelled,eeg4_sigma_relative_power_mean_mean,0.0,False,False,0.0046789328129526,0.0375202836335158,0.0165216879667335
h5_subject_features_labelled,eeg4_sigma_relative_power_std_mean,0.0,False,False,0.0064955936196361,0.0433718925186224,0.0161280410057158
h5_subject_features_labelled,eeg4_sigma_relative_power_median_mean,0.0,False,False,0.0020422268961492,0.026161740653026,0.0101437827699203
h5_subject_features_labelled,eeg4_beta_power_mean_mean,0.0,False,False,11413.843199369378,3820756.6343947737,188285.65697244843
h5_subject_features_labelled,eeg4_beta_power_std_mean,0.0,False,False,233703.64008550328,28819987.938228343,4405444.369282242
h5_subject_features_labelled,eeg4_beta_power_median_mean,0.0,False,False,2.397179641617159,3519.7342080045823,7.526778843713964
h5_subject_features_labelled,eeg4_beta_relative_power_mean_mean,0.0,False,False,0.0098739220406428,0.0567688198617905,0.0233225692744278
h5_subject_features_labelled,eeg4_beta_relative_power_std_mean,0.0,False,False,0.0106475559615358,0.0811656808764469,0.0298614410103316
h5_subject_features_labelled,eeg4_beta_relative_power_median_mean,0.0,False,False,0.0025365556151397,0.0350115658962296,0.0111007884035256
h5_subject_features_labelled,eeg4_theta_alpha_ratio_mean_mean,0.0,False,False,2.6377772658146257,9.8194211396756,5.1597229017561075
h5_subject_features_labelled,eeg4_theta_alpha_ratio_std_mean,0.0,False,False,0.695693227778466,21.89730424451857,6.425630854004984
h5_subject_features_labelled,eeg4_theta_alpha_ratio_median_mean,0.0,False,False,2.1491336042851543,5.620301605350833,3.355630078816042
h5_subject_features_labelled,eeg4_delta_beta_ratio_mean_mean,0.0,False,False,30.89147704646777,54849.72923099188,2045.1524506167425
h5_subject_features_labelled,eeg4_delta_beta_ratio_std_mean,0.0,False,False,81.15562124358185,312035.9045192479,15596.449036178785
h5_subject_features_labelled,eeg4_delta_beta_ratio_median_mean,0.0,False,False,20.96315605996856,872.2317021663827,102.94027196005663
h5_subject_features_labelled,eeg4_delta_sigma_ratio_mean_mean,0.0,False,False,36.63018017588268,25277.021651823936,1341.8418091628016
h5_subject_features_labelled,eeg4_delta_sigma_ratio_std_mean,0.0,False,False,50.36247668198224,135665.12933626436,7983.649521085375
h5_subject_features_labelled,eeg4_delta_sigma_ratio_median_mean,0.0,False,False,28.226862646558995,913.6892447001636,110.8254884681929
h5_subject_features_labelled,n_epochs_median,0.0,False,False,70.0,1434.0,1070.0
h5_subject_features_labelled,wake_epochs_median,0.0,False,False,37.0,564.0,147.0
h5_subject_features_labelled,sleep_epochs_median,0.0,False,False,0.0,1090.0,859.0
h5_subject_features_labelled,tst_minutes_from_hypnogram_median,0.0,False,False,0.0,545.0,429.5
h5_subject_features_labelled,sleep_efficiency_epoch_ratio_median,0.0,False,False,0.0,0.9684601113172542,0.8487547986141681
h5_subject_features_labelled,Wake_epochs_median,0.0,False,False,37.0,564.0,147.0
h5_subject_features_labelled,Wake_percentage_median,1.0,True,True,,,
h5_subject_features_labelled,N1_epochs_median,0.0,False,False,0.0,128.0,53.0
h5_subject_features_labelled,N1_percentage_median,0.02127659574468085,False,False,0.0398722262475475,0.2547379789631855,0.06955281865450344
h5_subject_features_labelled,N2_epochs_median,0.0,False,False,0.0,564.0,383.0
h5_subject_features_labelled,N2_percentage_median,0.02127659574468085,False,False,0.3399602385685885,0.5763671307212765,0.4333265928894444
h5_subject_features_labelled,N3_epochs_median,0.0,False,False,0.0,322.0,173.0
h5_subject_features_labelled,N3_percentage_median,0.02127659574468085,False,False,0.0338850883822273,0.3896620278330019,0.20947974724682317
h5_subject_features_labelled,REM_epochs_median,0.0,False,False,0.0,349.5,207.0
h5_subject_features_labelled,REM_percentage_median,0.02127659574468085,False,False,0.1099656357388316,0.4244083840432724,0.2583489916401056
h5_subject_features_labelled,eeg1_mean_mean_median,0.0,False,False,-2.103910605933529e-14,6.620831940599482e-14,1.6643096630428536e-16
h5_subject_features_labelled,eeg1_mean_std_median,0.0,False,False,1.4810250160168133e-14,4.0686075585102015e-12,6.669050122369208e-13
h5_subject_features_labelled,eeg1_mean_median_median,0.0,False,False,-1.2081491787631883e-16,7.547924427142214e-16,0.0
h5_subject_features_labelled,eeg1_std_mean_median,0.0,False,False,103.99126576970156,6237.271310378999,1196.8043525648677
h5_subject_features_labelled,eeg1_std_std_median,0.0,False,False,484.3954617184668,42738.81929388533,12145.461072125883
h5_subject_features_labelled,eeg1_std_median_median,0.0,False,False,10.96252939431319,282.67554846916596,39.2254648325589
h5_subject_features_labelled,eeg1_iqr_mean_median,0.0,False,False,35.35673636978677,1331.316047615929,181.7985699115519
h5_subject_features_labelled,eeg1_iqr_std_median,0.0,False,False,40.31313252904041,19468.18285603973,1936.7750604687496
h5_subject_features_labelled,eeg1_iqr_median_median,0.0,False,False,13.43778216391771,231.3729500803153,36.183266711932255
h5_subject_features_labelled,eeg1_skew_mean_median,0.0,False,False,-0.6734760831227306,0.616979753891523,-0.0891243301951326
h5_subject_features_labelled,eeg1_skew_std_median,0.0,False,False,1.1764112083243343,3.937468758049502,2.0037752536104545
h5_subject_features_labelled,eeg1_skew_median_median,0.0,False,False,-0.4590615308887753,0.4653367272140846,-0.1449683794310621
h5_subject_features_labelled,eeg1_kurtosis_mean_median,0.0,False,False,6.1376518865624785,43.131844592539146,11.083547087738594
h5_subject_features_labelled,eeg1_kurtosis_std_median,0.0,False,False,11.662268307945444,119.79321980941086,26.9450498159133
h5_subject_features_labelled,eeg1_kurtosis_median_median,0.0,False,False,0.7701429914533493,15.469278757688784,2.4211015196093744
h5_subject_features_labelled,eeg1_zero_crossings_mean_median,0.0,False,False,172.4390243902439,369.69300163891,259.39065420560746
h5_subject_features_labelled,eeg1_zero_crossings_std_median,0.0,False,False,40.14653940938786,181.42466987292084,111.70901381529868
h5_subject_features_labelled,eeg1_zero_crossings_median_median,0.0,False,False,172.5,370.5,249.0
h5_subject_features_labelled,eeg1_hjorth_mobility_mean_median,0.0,False,False,0.0669996553754883,0.135389293212231,0.0960856353199414
h5_subject_features_labelled,eeg1_hjorth_mobility_std_median,0.0,False,False,0.0258688108310808,0.1031451305186118,0.0476509526105287
h5_subject_features_labelled,eeg1_hjorth_mobility_median_median,0.0,False,False,0.0609683344760018,0.1327752300123845,0.087199903871648
h5_subject_features_labelled,eeg1_hjorth_complexity_mean_median,0.0,False,False,3.8302898696681393,6.502554371670447,5.271820345961604
h5_subject_features_labelled,eeg1_hjorth_complexity_std_median,0.0,False,False,0.5613762549577694,4.23105396517043,2.387561965424483
h5_subject_features_labelled,eeg1_hjorth_complexity_median_median,0.0,False,False,3.775128810256584,5.722273536760483,4.657953441438507
h5_subject_features_labelled,eeg1_total_power_0p5_30_mean_median,0.0,False,False,275086.4307608238,1639060965.5927637,113183074.12990811
h5_subject_features_labelled,eeg1_total_power_0p5_30_std_median,0.0,False,False,10970259.985118983,16482871784.924835,2322025884.4340153
h5_subject_features_labelled,eeg1_total_power_0p5_30_median_median,0.0,False,False,111.39939823798576,58762.262877810586,1048.895415267291
h5_subject_features_labelled,eeg1_delta_power_mean_median,0.0,False,False,214456.8265054805,1491958882.6050172,102195764.06286272
h5_subject_features_labelled,eeg1_delta_power_std_median,0.0,False,False,8795923.271941539,14661058743.869265,2109751630.7978473
h5_subject_features_labelled,eeg1_delta_power_median_median,0.0,False,False,87.71370343886878,45505.63890531329,895.600931336283
h5_subject_features_labelled,eeg1_delta_relative_power_mean_median,0.0,False,False,0.7517559561094035,0.8849532409012764,0.8259025945396257
h5_subject_features_labelled,eeg1_delta_relative_power_std_median,0.0,False,False,0.0816971844919814,0.2039473019378671,0.1254076210815642
h5_subject_features_labelled,eeg1_delta_relative_power_median_median,0.0,False,False,0.7798388228329869,0.9255927500238592,0.8528594586986529
h5_subject_features_labelled,eeg1_theta_power_mean_median,0.0,False,False,38345.267214969506,72000410.75096247,4171984.305515333
h5_subject_features_labelled,eeg1_theta_power_std_median,0.0,False,False,1083771.1753686138,1388528926.224476,72185941.80295871
h5_subject_features_labelled,eeg1_theta_power_median_median,0.0,False,False,12.25638947837204,6552.602180361034,67.77607177928735
h5_subject_features_labelled,eeg1_theta_relative_power_mean_median,0.0,False,False,0.0616714628847674,0.120750585303903,0.0944538661088705
h5_subject_features_labelled,eeg1_theta_relative_power_std_median,0.0,False,False,0.0427353416276028,0.0927418842896394,0.0618287082288081
h5_subject_features_labelled,eeg1_theta_relative_power_median_median,0.0,False,False,0.0443937982264409,0.1120013830497997,0.0806875155625541
h5_subject_features_labelled,eeg1_alpha_power_mean_median,0.0,False,False,8683.878718245267,10870979.422008589,678698.3359300144
h5_subject_features_labelled,eeg1_alpha_power_std_median,0.0,False,False,310631.64766901423,185633319.00137532,16997779.903947294
h5_subject_features_labelled,eeg1_alpha_power_median_median,0.0,False,False,4.016243720888625,958.622723151764,22.841891262897565
h5_subject_features_labelled,eeg1_alpha_relative_power_mean_median,0.0,False,False,0.0174707414310909,0.0574310277999778,0.0325928788387809
h5_subject_features_labelled,eeg1_alpha_relative_power_std_median,0.0,False,False,0.0172133700288971,0.0664479060749718,0.0310307488820803
h5_subject_features_labelled,eeg1_alpha_relative_power_median_median,0.0,False,False,0.0105684338867298,0.0418241525042144,0.0240448353469964
h5_subject_features_labelled,eeg1_sigma_power_mean_median,0.0,False,False,2710.7603748666784,2584653.601608333,193630.36228877265
h5_subject_features_labelled,eeg1_sigma_power_std_median,0.0,False,False,107030.57940759136,50111256.56142767,4750370.28949888
h5_subject_features_labelled,eeg1_sigma_power_median_median,0.0,False,False,2.012854362554068,204.66869535357145,8.810980670333237
h5_subject_features_labelled,eeg1_sigma_relative_power_mean_median,0.0,False,False,0.0063498420560324,0.031773419454445,0.0138774516552232
h5_subject_features_labelled,eeg1_sigma_relative_power_std_median,0.0,False,False,0.0066835706851676,0.0625284441521544,0.0147596062295751
h5_subject_features_labelled,eeg1_sigma_relative_power_median_median,0.0,False,False,0.0031823721293747,0.0190613209315485,0.009268001449117
h5_subject_features_labelled,eeg1_beta_power_mean_median,0.0,False,False,2585.007869296575,3229382.6934453812,149232.6885913947
h5_subject_features_labelled,eeg1_beta_power_std_median,0.0,False,False,77046.34362712556,46757660.05349031,3623005.573555708
h5_subject_features_labelled,eeg1_beta_power_median_median,0.0,False,False,2.6852819296559987,101.52721622346004,8.627376949952241
h5_subject_features_labelled,eeg1_beta_relative_power_mean_median,0.0,False,False,0.0056150527756486,0.0353724345611608,0.0173298245553043
h5_subject_features_labelled,eeg1_beta_relative_power_std_median,0.0,False,False,0.0067748443688987,0.0530720799718674,0.0202762298763131
h5_subject_features_labelled,eeg1_beta_relative_power_median_median,0.0,False,False,0.0019708582845503,0.0257283483839339,0.008785079693967
h5_subject_features_labelled,eeg1_theta_alpha_ratio_mean_median,0.0,False,False,2.5108792279699865,7.1885750295986846,4.681897281124097
h5_subject_features_labelled,eeg1_theta_alpha_ratio_std_median,0.0,False,False,1.4360490767462195,9.46762644367793,5.0491813048561625
h5_subject_features_labelled,eeg1_theta_alpha_ratio_median_median,0.0,False,False,1.9726357467325908,6.45793443617092,3.4936228502893165
h5_subject_features_labelled,eeg1_delta_beta_ratio_mean_median,0.0,False,False,38.02724347697278,6420.766723501468,1069.0574906006027
h5_subject_features_labelled,eeg1_delta_beta_ratio_std_median,0.0,False,False,48.94704426435941,118612.23390310486,6363.651932441634
h5_subject_features_labelled,eeg1_delta_beta_ratio_median_median,0.0,False,False,30.1576679081607,381.6374209163362,98.4327401021636
h5_subject_features_labelled,eeg1_delta_sigma_ratio_mean_median,0.0,False,False,49.38545680378754,4658.404984368534,709.8266853864259
h5_subject_features_labelled,eeg1_delta_sigma_ratio_std_median,0.0,False,False,42.46715222069151,112214.70585360617,3402.7509897091895
h5_subject_features_labelled,eeg1_delta_sigma_ratio_median_median,0.0,False,False,40.83963846815561,289.6251093373015,93.7427958321203
h5_subject_features_labelled,eeg2_mean_mean_median,0.0,False,False,-9.122359856560149e-14,2.414546519445415e-13,-4.179232070152627e-16
h5_subject_features_labelled,eeg2_mean_std_median,0.0,False,False,1.07803189134231e-13,4.147707352159858e-12,6.817341574271963e-13
