dataset,column,missing_count,missing_percentage
report_subject_features,rem_latency_aasm_mean,1,0.02127659574468085
report_subject_features,rem_percentage_mean,1,0.02127659574468085
report_subject_features,respiration_rate_n1_mean,1,0.02127659574468085
report_subject_features,respiration_rate_n2_mean,1,0.02127659574468085
report_subject_features,respiration_rate_n3_mean,1,0.02127659574468085
report_subject_features,respiration_rate_rem_mean,1,0.02127659574468085
report_subject_features,sol_mean,1,0.02127659574468085
report_subject_features,sol_aasm_mean,1,0.02127659574468085
report_subject_features,confidence_last_sleep_median,1,0.02127659574468085
report_subject_features,confidence_lps_median,1,0.02127659574468085
report_subject_features,confidence_lrem4_median,1,0.02127659574468085
report_subject_features,confidence_n1_percentage_median,1,0.02127659574468085
report_subject_features,confidence_n2_latency_aasm_median,1,0.02127659574468085
report_subject_features,confidence_n2_percentage_median,1,0.02127659574468085
report_subject_features,confidence_n3_latency_aasm_median,1,0.02127659574468085
report_subject_features,confidence_n3_percentage_median,1,0.02127659574468085
report_subject_features,confidence_nr_of_shifts_median,1,0.02127659574468085
report_subject_features,confidence_nrem_percentage_median,1,0.02127659574468085
report_subject_features,confidence_rem_latency_median,1,0.02127659574468085
report_subject_features,confidence_rem_latency_aasm_median,1,0.02127659574468085
report_subject_features,confidence_rem_percentage_median,1,0.02127659574468085
report_subject_features,confidence_sleep_onset_median,1,0.02127659574468085
report_subject_features,confidence_sol_median,1,0.02127659574468085
report_subject_features,confidence_sol_aasm_median,1,0.02127659574468085
report_subject_features,lps_median,1,0.02127659574468085
report_subject_features,lrem4_median,1,0.02127659574468085
report_subject_features,n1_percentage_median,1,0.02127659574468085
report_subject_features,n2_latency_aasm_median,1,0.02127659574468085
report_subject_features,n2_percentage_median,1,0.02127659574468085
report_subject_features,n3_latency_aasm_median,1,0.02127659574468085
report_subject_features,n3_percentage_median,1,0.02127659574468085
report_subject_features,nr_of_shifts_median,1,0.02127659574468085
report_subject_features,nrem_percentage_median,1,0.02127659574468085
report_subject_features,rem_latency_median,1,0.02127659574468085
report_subject_features,rem_latency_aasm_median,1,0.02127659574468085
report_subject_features,rem_percentage_median,1,0.02127659574468085
report_subject_features,respiration_rate_n1_median,1,0.02127659574468085
report_subject_features,respiration_rate_n2_median,1,0.02127659574468085
report_subject_features,respiration_rate_n3_median,1,0.02127659574468085
report_subject_features,respiration_rate_rem_median,1,0.02127659574468085
report_subject_features,sol_median,1,0.02127659574468085
report_subject_features,sol_aasm_median,1,0.02127659574468085
report_subject_features,confidence_last_sleep_min,1,0.02127659574468085
report_subject_features,confidence_lps_min,1,0.02127659574468085
report_subject_features,confidence_lrem4_min,1,0.02127659574468085
report_subject_features,confidence_n1_percentage_min,1,0.02127659574468085
report_subject_features,confidence_n2_latency_aasm_min,1,0.02127659574468085
report_subject_features,confidence_n2_percentage_min,1,0.02127659574468085
report_subject_features,confidence_n3_latency_aasm_min,1,0.02127659574468085
report_subject_features,confidence_n3_percentage_min,1,0.02127659574468085
report_subject_features,confidence_nr_of_shifts_min,1,0.02127659574468085
report_subject_features,confidence_nrem_percentage_min,1,0.02127659574468085
report_subject_features,confidence_rem_latency_min,1,0.02127659574468085
report_subject_features,confidence_rem_latency_aasm_min,1,0.02127659574468085
report_subject_features,confidence_rem_percentage_min,1,0.02127659574468085
report_subject_features,confidence_sleep_onset_min,1,0.02127659574468085
report_subject_features,confidence_sol_min,1,0.02127659574468085
report_subject_features,confidence_sol_aasm_min,1,0.02127659574468085
report_subject_features,lps_min,1,0.02127659574468085
report_subject_features,lrem4_min,1,0.02127659574468085
report_subject_features,n1_percentage_min,1,0.02127659574468085
report_subject_features,n2_latency_aasm_min,1,0.02127659574468085
report_subject_features,n2_percentage_min,1,0.02127659574468085
report_subject_features,n3_latency_aasm_min,1,0.02127659574468085
report_subject_features,n3_percentage_min,1,0.02127659574468085
report_subject_features,nr_of_shifts_min,1,0.02127659574468085
report_subject_features,nrem_percentage_min,1,0.02127659574468085
report_subject_features,rem_latency_min,1,0.02127659574468085
report_subject_features,rem_latency_aasm_min,1,0.02127659574468085
report_subject_features,rem_percentage_min,1,0.02127659574468085
report_subject_features,respiration_rate_n1_min,1,0.02127659574468085
report_subject_features,respiration_rate_n2_min,1,0.02127659574468085
report_subject_features,respiration_rate_n3_min,1,0.02127659574468085
report_subject_features,respiration_rate_rem_min,1,0.02127659574468085
report_subject_features,sol_min,1,0.02127659574468085
report_subject_features,sol_aasm_min,1,0.02127659574468085
report_subject_features,confidence_last_sleep_max,1,0.02127659574468085
report_subject_features,confidence_lps_max,1,0.02127659574468085
report_subject_features,confidence_lrem4_max,1,0.02127659574468085
report_subject_features,confidence_n1_percentage_max,1,0.02127659574468085
report_subject_features,confidence_n2_latency_aasm_max,1,0.02127659574468085
report_subject_features,confidence_n2_percentage_max,1,0.02127659574468085
report_subject_features,confidence_n3_latency_aasm_max,1,0.02127659574468085
report_subject_features,confidence_n3_percentage_max,1,0.02127659574468085
report_subject_features,confidence_nr_of_shifts_max,1,0.02127659574468085
report_subject_features,confidence_nrem_percentage_max,1,0.02127659574468085
report_subject_features,confidence_rem_latency_max,1,0.02127659574468085
report_subject_features,confidence_rem_latency_aasm_max,1,0.02127659574468085
report_subject_features,confidence_rem_percentage_max,1,0.02127659574468085
report_subject_features,confidence_sleep_onset_max,1,0.02127659574468085
report_subject_features,confidence_sol_max,1,0.02127659574468085
report_subject_features,confidence_sol_aasm_max,1,0.02127659574468085
report_subject_features,lps_max,1,0.02127659574468085
report_subject_features,lrem4_max,1,0.02127659574468085
report_subject_features,n1_percentage_max,1,0.02127659574468085
report_subject_features,n2_latency_aasm_max,1,0.02127659574468085
report_subject_features,n2_percentage_max,1,0.02127659574468085
report_subject_features,n3_latency_aasm_max,1,0.02127659574468085
report_subject_features,n3_percentage_max,1,0.02127659574468085
report_subject_features,nr_of_shifts_max,1,0.02127659574468085
report_subject_features,nrem_percentage_max,1,0.02127659574468085
report_subject_features,rem_latency_max,1,0.02127659574468085
report_subject_features,rem_latency_aasm_max,1,0.02127659574468085
