feature
median_4ch_delta_beta_ratio_mean_max
median_4ch_delta_beta_ratio_mean_mean
median_4ch_delta_beta_ratio_mean_median
median_4ch_delta_beta_ratio_mean_min
median_4ch_delta_beta_ratio_mean_std
median_4ch_delta_beta_ratio_median_max
median_4ch_delta_beta_ratio_median_mean
median_4ch_delta_beta_ratio_median_median
median_4ch_delta_beta_ratio_median_min
median_4ch_delta_beta_ratio_median_std
median_4ch_delta_beta_ratio_std_max
median_4ch_delta_beta_ratio_std_mean
median_4ch_delta_beta_ratio_std_median
median_4ch_delta_beta_ratio_std_min
median_4ch_delta_beta_ratio_std_std
median_4ch_delta_power_mean_max
median_4ch_delta_power_mean_mean
median_4ch_delta_power_mean_median
median_4ch_delta_power_mean_min
median_4ch_delta_power_mean_std
median_4ch_delta_power_median_max
median_4ch_delta_power_median_mean
median_4ch_delta_power_median_median
median_4ch_delta_power_median_min
median_4ch_delta_power_median_std
median_4ch_delta_power_std_max
median_4ch_delta_power_std_mean
median_4ch_delta_power_std_median
median_4ch_delta_power_std_min
median_4ch_delta_power_std_std
median_4ch_delta_relative_power_mean_max
median_4ch_delta_relative_power_mean_mean
median_4ch_delta_relative_power_mean_median
median_4ch_delta_relative_power_mean_min
median_4ch_delta_relative_power_mean_std
median_4ch_delta_relative_power_median_max
median_4ch_delta_relative_power_median_mean
median_4ch_delta_relative_power_median_median
median_4ch_delta_relative_power_median_min
median_4ch_delta_relative_power_median_std
median_4ch_delta_relative_power_std_max
median_4ch_delta_relative_power_std_mean
median_4ch_delta_relative_power_std_median
median_4ch_delta_relative_power_std_min
median_4ch_delta_relative_power_std_std
median_4ch_delta_sigma_ratio_mean_max
median_4ch_delta_sigma_ratio_mean_mean
median_4ch_delta_sigma_ratio_mean_median
median_4ch_delta_sigma_ratio_mean_min
median_4ch_delta_sigma_ratio_mean_std
median_4ch_delta_sigma_ratio_median_max
median_4ch_delta_sigma_ratio_median_mean
median_4ch_delta_sigma_ratio_median_median
median_4ch_delta_sigma_ratio_median_min
median_4ch_delta_sigma_ratio_median_std
median_4ch_delta_sigma_ratio_std_max
median_4ch_delta_sigma_ratio_std_mean
median_4ch_delta_sigma_ratio_std_median
median_4ch_delta_sigma_ratio_std_min
median_4ch_delta_sigma_ratio_std_std
median_4ch_hjorth_complexity_mean_max
median_4ch_hjorth_complexity_mean_mean
median_4ch_hjorth_complexity_mean_median
median_4ch_hjorth_complexity_mean_min
median_4ch_hjorth_complexity_mean_std
median_4ch_hjorth_complexity_median_max
median_4ch_hjorth_complexity_median_mean
median_4ch_hjorth_complexity_median_median
median_4ch_hjorth_complexity_median_min
median_4ch_hjorth_complexity_median_std
median_4ch_hjorth_complexity_std_max
median_4ch_hjorth_complexity_std_mean
median_4ch_hjorth_complexity_std_median
median_4ch_hjorth_complexity_std_min
median_4ch_hjorth_complexity_std_std
median_4ch_hjorth_mobility_mean_max
median_4ch_hjorth_mobility_mean_mean
median_4ch_hjorth_mobility_mean_median
median_4ch_hjorth_mobility_mean_min
median_4ch_hjorth_mobility_mean_std
median_4ch_hjorth_mobility_median_max
median_4ch_hjorth_mobility_median_mean
median_4ch_hjorth_mobility_median_median
median_4ch_hjorth_mobility_median_min
median_4ch_hjorth_mobility_median_std
median_4ch_hjorth_mobility_std_max
median_4ch_hjorth_mobility_std_mean
median_4ch_hjorth_mobility_std_median
median_4ch_hjorth_mobility_std_min
median_4ch_hjorth_mobility_std_std
median_4ch_iqr_mean_max
median_4ch_iqr_mean_mean
median_4ch_iqr_mean_median
median_4ch_iqr_mean_min
median_4ch_iqr_mean_std
median_4ch_iqr_median_max
median_4ch_iqr_median_mean
median_4ch_iqr_median_median
median_4ch_iqr_median_min
median_4ch_iqr_median_std
median_4ch_iqr_std_max
median_4ch_iqr_std_mean
median_4ch_iqr_std_median
median_4ch_iqr_std_min
median_4ch_iqr_std_std
median_4ch_kurtosis_mean_max
median_4ch_kurtosis_mean_mean
median_4ch_kurtosis_mean_median
median_4ch_kurtosis_mean_min
median_4ch_kurtosis_mean_std
median_4ch_kurtosis_median_max
median_4ch_kurtosis_median_mean
median_4ch_kurtosis_median_median
median_4ch_kurtosis_median_min
median_4ch_kurtosis_median_std
median_4ch_kurtosis_std_max
median_4ch_kurtosis_std_mean
median_4ch_kurtosis_std_median
median_4ch_kurtosis_std_min
median_4ch_kurtosis_std_std
median_4ch_mean_mean_max
median_4ch_mean_mean_mean
median_4ch_mean_mean_median
median_4ch_mean_mean_min
median_4ch_mean_mean_std
median_4ch_mean_median_max
median_4ch_mean_median_mean
median_4ch_mean_median_median
median_4ch_mean_median_min
median_4ch_mean_median_std
median_4ch_mean_std_max
median_4ch_mean_std_mean
median_4ch_mean_std_median
median_4ch_mean_std_min
median_4ch_mean_std_std
median_4ch_sigma_power_mean_max
median_4ch_sigma_power_mean_mean
median_4ch_sigma_power_mean_median
median_4ch_sigma_power_mean_min
median_4ch_sigma_power_mean_std
median_4ch_sigma_power_median_max
median_4ch_sigma_power_median_mean
median_4ch_sigma_power_median_median
median_4ch_sigma_power_median_min
median_4ch_sigma_power_median_std
median_4ch_sigma_power_std_max
median_4ch_sigma_power_std_mean
median_4ch_sigma_power_std_median
median_4ch_sigma_power_std_min
median_4ch_sigma_power_std_std
median_4ch_sigma_relative_power_mean_max
median_4ch_sigma_relative_power_mean_mean
median_4ch_sigma_relative_power_mean_median
median_4ch_sigma_relative_power_mean_min
median_4ch_sigma_relative_power_mean_std
median_4ch_sigma_relative_power_median_max
median_4ch_sigma_relative_power_median_mean
median_4ch_sigma_relative_power_median_median
median_4ch_sigma_relative_power_median_min
median_4ch_sigma_relative_power_median_std
median_4ch_sigma_relative_power_std_max
median_4ch_sigma_relative_power_std_mean
median_4ch_sigma_relative_power_std_median
median_4ch_sigma_relative_power_std_min
median_4ch_sigma_relative_power_std_std
median_4ch_skew_mean_max
median_4ch_skew_mean_mean
median_4ch_skew_mean_median
median_4ch_skew_mean_min
median_4ch_skew_mean_std
median_4ch_skew_median_max
median_4ch_skew_median_mean
median_4ch_skew_median_median
median_4ch_skew_median_min
median_4ch_skew_median_std
median_4ch_skew_std_max
median_4ch_skew_std_mean
median_4ch_skew_std_median
median_4ch_skew_std_min
median_4ch_skew_std_std
median_4ch_std_mean_max
median_4ch_std_mean_mean
median_4ch_std_mean_median
median_4ch_std_mean_min
median_4ch_std_mean_std
median_4ch_std_median_max
median_4ch_std_median_mean
median_4ch_std_median_median
median_4ch_std_median_min
median_4ch_std_median_std
median_4ch_std_std_max
median_4ch_std_std_mean
median_4ch_std_std_median
median_4ch_std_std_min
median_4ch_std_std_std
median_4ch_theta_alpha_ratio_mean_max
median_4ch_theta_alpha_ratio_mean_mean
median_4ch_theta_alpha_ratio_mean_median
median_4ch_theta_alpha_ratio_mean_min
median_4ch_theta_alpha_ratio_mean_std
median_4ch_theta_alpha_ratio_median_max
median_4ch_theta_alpha_ratio_median_mean
median_4ch_theta_alpha_ratio_median_median
median_4ch_theta_alpha_ratio_median_min
median_4ch_theta_alpha_ratio_median_std
median_4ch_theta_alpha_ratio_std_max
median_4ch_theta_alpha_ratio_std_mean
median_4ch_theta_alpha_ratio_std_median
median_4ch_theta_alpha_ratio_std_min
median_4ch_theta_alpha_ratio_std_std
median_4ch_theta_power_mean_max
median_4ch_theta_power_mean_mean
median_4ch_theta_power_mean_median
median_4ch_theta_power_mean_min
median_4ch_theta_power_mean_std
median_4ch_theta_power_median_max
median_4ch_theta_power_median_mean
median_4ch_theta_power_median_median
median_4ch_theta_power_median_min
median_4ch_theta_power_median_std
median_4ch_theta_power_std_max
median_4ch_theta_power_std_mean
median_4ch_theta_power_std_median
median_4ch_theta_power_std_min
median_4ch_theta_power_std_std
median_4ch_theta_relative_power_mean_max
median_4ch_theta_relative_power_mean_mean
median_4ch_theta_relative_power_mean_median
median_4ch_theta_relative_power_mean_min
median_4ch_theta_relative_power_mean_std
median_4ch_theta_relative_power_median_max
median_4ch_theta_relative_power_median_mean
median_4ch_theta_relative_power_median_median
median_4ch_theta_relative_power_median_min
median_4ch_theta_relative_power_median_std
median_4ch_theta_relative_power_std_max
median_4ch_theta_relative_power_std_mean
median_4ch_theta_relative_power_std_median
median_4ch_theta_relative_power_std_min
median_4ch_theta_relative_power_std_std
median_4ch_total_power_0p5_30_mean_max
median_4ch_total_power_0p5_30_mean_mean
median_4ch_total_power_0p5_30_mean_median
median_4ch_total_power_0p5_30_mean_min
median_4ch_total_power_0p5_30_mean_std
median_4ch_total_power_0p5_30_median_max
median_4ch_total_power_0p5_30_median_mean
median_4ch_total_power_0p5_30_median_median
median_4ch_total_power_0p5_30_median_min
median_4ch_total_power_0p5_30_median_std
median_4ch_total_power_0p5_30_std_max
median_4ch_total_power_0p5_30_std_mean
median_4ch_total_power_0p5_30_std_median
median_4ch_total_power_0p5_30_std_min
median_4ch_total_power_0p5_30_std_std
median_4ch_zero_crossings_mean_max
median_4ch_zero_crossings_mean_mean
median_4ch_zero_crossings_mean_median
median_4ch_zero_crossings_mean_min
median_4ch_zero_crossings_mean_std
median_4ch_zero_crossings_median_max
median_4ch_zero_crossings_median_mean
median_4ch_zero_crossings_median_median
median_4ch_zero_crossings_median_min
median_4ch_zero_crossings_median_std
median_4ch_zero_crossings_std_max
median_4ch_zero_crossings_std_mean
median_4ch_zero_crossings_std_median
median_4ch_zero_crossings_std_min
median_4ch_zero_crossings_std_std
