column,missing_count,missing_percentage
nrem_percentage_mean,1,0.02127659574468085
nrem_percentage_max,1,0.02127659574468085
nr_of_shifts_max,1,0.02127659574468085
n3_percentage_max,1,0.02127659574468085
n3_latency_aasm_max,1,0.02127659574468085
n2_latency_aasm_max,1,0.02127659574468085
rem_latency_mean,1,0.02127659574468085
rem_latency_aasm_mean,1,0.02127659574468085
rem_percentage_mean,1,0.02127659574468085
respiration_rate_n1_mean,1,0.02127659574468085
respiration_rate_n2_mean,1,0.02127659574468085
respiration_rate_n3_mean,1,0.02127659574468085
respiration_rate_rem_mean,1,0.02127659574468085
n1_percentage_max,1,0.02127659574468085
sol_mean,1,0.02127659574468085
sol_aasm_mean,1,0.02127659574468085
lps_mean,1,0.02127659574468085
rem_latency_max,1,0.02127659574468085
confidence_sol_aasm_mean,1,0.02127659574468085
respiration_rate_n2_max,1,0.02127659574468085
sol_aasm_max,1,0.02127659574468085
sol_max,1,0.02127659574468085
confidence_last_sleep_mean,1,0.02127659574468085
confidence_lps_mean,1,0.02127659574468085
confidence_lrem4_mean,1,0.02127659574468085
respiration_rate_rem_max,1,0.02127659574468085
confidence_n1_percentage_mean,1,0.02127659574468085
respiration_rate_n3_max,1,0.02127659574468085
confidence_n2_latency_aasm_mean,1,0.02127659574468085
confidence_n2_percentage_mean,1,0.02127659574468085
confidence_n3_latency_aasm_mean,1,0.02127659574468085
confidence_sol_mean,1,0.02127659574468085
confidence_n3_percentage_mean,1,0.02127659574468085
confidence_nr_of_shifts_mean,1,0.02127659574468085
respiration_rate_n1_max,1,0.02127659574468085
confidence_nrem_percentage_mean,1,0.02127659574468085
rem_percentage_max,1,0.02127659574468085
confidence_rem_latency_mean,1,0.02127659574468085
confidence_rem_latency_aasm_mean,1,0.02127659574468085
confidence_rem_percentage_mean,1,0.02127659574468085
rem_latency_aasm_max,1,0.02127659574468085
confidence_sleep_onset_mean,1,0.02127659574468085
lrem4_max,1,0.02127659574468085
n2_percentage_max,1,0.02127659574468085
confidence_rem_latency_median,1,0.02127659574468085
confidence_n3_latency_aasm_max,1,0.02127659574468085
confidence_rem_latency_aasm_median,1,0.02127659574468085
confidence_rem_percentage_median,1,0.02127659574468085
confidence_rem_percentage_max,1,0.02127659574468085
confidence_sleep_onset_median,1,0.02127659574468085
confidence_sol_median,1,0.02127659574468085
confidence_sol_aasm_median,1,0.02127659574468085
